FL_DATE,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DELAY_GROUP,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
9/1/2017 12:00:00 AM,ACY,FLL,0710,0709,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ACY,FLL,1248,1254,6.00,0,0.00,,,,,
9/1/2017 12:00:00 AM,ACY,MCO,0742,0740,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ACY,MCO,1000,1011,11.00,0,0.00,,,,,
9/1/2017 12:00:00 AM,ACY,MCO,1817,1842,25.00,1,0.00,25.00,0.00,21.00,0.00,0.00
9/1/2017 12:00:00 AM,ACY,RSW,1750,1826,36.00,2,0.00,0.00,0.00,2.00,0.00,36.00
9/1/2017 12:00:00 AM,ACY,TPA,0700,0656,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ALB,FLL,1800,1930,90.00,6,0.00,0.00,0.00,27.00,0.00,90.00
9/1/2017 12:00:00 AM,ALB,MCO,0730,0727,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ALB,MCO,1430,1411,0.00,-2,0.00,,,,,
9/1/2017 12:00:00 AM,ALB,MCO,1505,1459,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ALB,TPA,1235,1232,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,DAB,0944,1001,17.00,1,0.00,17.00,0.00,36.00,0.00,0.00
9/1/2017 12:00:00 AM,ATL,DAB,1215,1258,43.00,2,0.00,43.00,0.00,11.00,0.00,0.00
9/1/2017 12:00:00 AM,ATL,DAB,1552,1609,17.00,1,0.00,17.00,0.00,33.00,0.00,0.00
9/1/2017 12:00:00 AM,ATL,DAB,1912,2021,69.00,4,0.00,12.00,0.00,0.00,0.00,41.00
9/1/2017 12:00:00 AM,ATL,DAB,2227,2223,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,ECP,0915,0914,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,ECP,1115,1140,25.00,1,0.00,18.00,0.00,0.00,0.00,0.00
9/1/2017 12:00:00 AM,ATL,ECP,1411,1424,13.00,0,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,ECP,1712,1933,141.00,9,0.00,137.00,0.00,0.00,0.00,0.00
9/1/2017 12:00:00 AM,ATL,ECP,1959,1957,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,ECP,2243,2236,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,EYW,0945,0944,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,EYW,1240,1238,0.00,-1,0.00,,,,,
9/1/2017 12:00:00 AM,ATL,EYW,1515,1511,0.00,-1,0.00,,,,,
