FL_DATE,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DELAY_GROUP,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
10/1/2015 12:00:00 AM,ACY,FLL,0700,0654,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ACY,FLL,1230,1223,0.00,-1,0.00,0.00,0.00,19.00,0.00,0.00
10/1/2015 12:00:00 AM,ACY,MCO,0830,0942,72.00,4,0.00,72.00,0.00,10.00,0.00,0.00
10/1/2015 12:00:00 AM,ACY,MCO,1817,1840,23.00,1,0.00,1.00,0.00,34.00,0.00,0.00
10/1/2015 12:00:00 AM,ACY,RSW,1745,1741,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ACY,TPA,0600,0554,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ALB,MCO,0825,0822,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ALB,TPA,0745,0741,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,DAB,0925,0921,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,DAB,1205,1200,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,DAB,1602,1611,9.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,DAB,2208,2207,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,0909,0907,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,1100,1056,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,1351,1350,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,1659,1658,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,1959,1955,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,ECP,2204,2203,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,EYW,0940,0935,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,EYW,1210,1211,1.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,EYW,1455,1450,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,EYW,1912,1917,5.00,0,0.00,5.00,0.00,13.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,FLL,0700,0700,0.00,0,0.00,0.00,0.00,17.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,FLL,0705,0709,4.00,0,0.00,4.00,0.00,19.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,FLL,0800,0758,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,0820,0821,1.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,0900,0902,2.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1000,1008,8.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1100,1056,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1205,1204,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1300,1309,9.00,0,0.00,9.00,0.00,10.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,FLL,1355,1357,2.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1400,1357,0.00,-1,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1500,1504,4.00,0,0.00,,,,,
10/1/2015 12:00:00 AM,ATL,FLL,1600,1607,7.00,0,0.00,0.00,0.00,8.00,0.00,7.00
10/1/2015 12:00:00 AM,ATL,FLL,1600,1619,19.00,1,0.00,5.00,0.00,5.00,0.00,14.00
10/1/2015 12:00:00 AM,ATL,FLL,1705,1700,0.00,-1,0.00,,,,,
