FL_DATE,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DELAY_GROUP,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
9/1/2013 12:00:00 AM,ABQ,JFK,2350,2345,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ACK,JFK,0945,0945,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ACK,JFK,1352,1342,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,ATL,0615,0608,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,ATL,1257,1247,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,BWI,0815,0812,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,BWI,1150,1151,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,BWI,1435,1437,2.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,BWI,1815,1838,23.00,1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,CLE,0858,0851,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,CLT,0824,0816,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,CLT,1449,1454,5.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,DTW,0935,0929,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,DTW,1234,1254,20.00,1,0.00,3.00,0.00,1.00,0.00,17.00
9/1/2013 12:00:00 AM,ALB,DTW,1410,1401,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,EWR,1423,1432,9.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,LAS,0720,0721,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,MCO,1105,1102,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,MDW,0905,0902,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,MDW,1740,1753,13.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,ORD,0658,0654,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ALB,TPA,0645,0644,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ART,ORD,0700,0655,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,ALB,0958,0953,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,ALB,2044,2041,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,0810,0804,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,1020,1023,3.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,1031,1024,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,1315,1312,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,1500,1502,2.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,BUF,1525,1548,23.00,1,0.00,0.00,0.00,4.00,0.00,23.00
9/1/2013 12:00:00 AM,ATL,BUF,2050,2149,59.00,3,0.00,0.00,0.00,0.00,0.00,47.00
9/1/2013 12:00:00 AM,ATL,HPN,0937,0935,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,HPN,1425,1424,0.00,-1,0.00,0.00,0.00,24.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,HPN,1600,1629,29.00,1,0.00,6.00,0.00,19.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,HPN,2034,2027,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,JFK,0857,0858,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,JFK,1000,0956,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,JFK,1252,1250,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,JFK,1500,1501,1.00,0,0.00,0.00,0.00,37.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,JFK,1759,1844,45.00,3,0.00,45.00,0.00,7.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,JFK,2155,2152,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,0645,0641,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,0745,0748,3.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,0925,0922,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,0945,0940,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1015,1022,7.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1045,1044,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1130,1136,6.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1145,1142,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1245,1245,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1320,1316,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1344,1341,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1445,1519,34.00,2,0.00,0.00,34.00,71.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,LGA,1515,1535,20.00,1,0.00,0.00,6.00,86.00,0.00,14.00
9/1/2013 12:00:00 AM,ATL,LGA,1545,1644,59.00,3,0.00,59.00,0.00,16.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,LGA,1731,1802,31.00,2,0.00,0.00,0.00,40.00,0.00,31.00
9/1/2013 12:00:00 AM,ATL,LGA,1740,1800,20.00,1,0.00,0.00,0.00,33.00,0.00,20.00
9/1/2013 12:00:00 AM,ATL,LGA,1745,1900,75.00,5,0.00,0.00,0.00,62.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,LGA,1845,1909,24.00,1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1920,1920,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,1945,2002,17.00,1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,LGA,2050,2104,14.00,0,0.00,14.00,0.00,4.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,LGA,2135,2135,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,ROC,0915,0903,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,ROC,1453,1457,4.00,0,0.00,0.00,0.00,22.00,0.00,0.00
9/1/2013 12:00:00 AM,ATL,ROC,2037,2035,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,SYR,0916,0913,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,ATL,SYR,1725,1725,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,AUS,JFK,0835,0832,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,AUS,JFK,1020,1018,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,AUS,JFK,1307,1306,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BGM,DTW,0610,0601,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BGM,DTW,1146,1124,0.00,-2,0.00,,,,,
9/1/2013 12:00:00 AM,BGR,LGA,1430,1421,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,JFK,1240,1234,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,JFK,1512,1508,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,0740,0737,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,0810,0806,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,1035,1030,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,1210,1208,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,1355,1355,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BNA,LGA,1825,1814,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,BUF,0930,0942,12.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,BUF,1230,1221,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,BUF,1400,1357,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,BUF,1650,1647,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,BUF,1855,1846,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,0545,0534,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,0551,0549,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,0710,0706,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,0730,0722,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1025,1029,4.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1045,1037,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1205,1213,8.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1402,1401,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1447,1444,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1500,1510,10.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1705,1657,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1750,1803,13.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BOS,JFK,1800,1815,15.00,1,0.00,13.00,0.00,7.00,0.00,2.00
9/1/2013 12:00:00 AM,BOS,JFK,1850,1859,9.00,0,0.00,0.00,0.00,11.00,0.00,9.00
9/1/2013 12:00:00 AM,BQN,JFK,0501,0452,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BQN,JFK,1003,0952,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BTV,JFK,0600,0552,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BTV,JFK,1306,1252,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BTV,JFK,1830,1818,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BTV,LGA,1500,1459,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,0600,0553,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,0615,0608,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,1054,1045,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,1257,1252,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,1318,1309,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,1557,1612,15.00,1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ATL,1805,1835,30.00,2,0.00,0.00,0.00,0.00,0.00,20.00
9/1/2013 12:00:00 AM,BUF,BOS,0922,0916,0.00,-1,0.00,0.00,0.00,27.00,0.00,0.00
9/1/2013 12:00:00 AM,BUF,BOS,1135,1128,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BOS,1431,1418,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BOS,1601,1557,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BOS,1854,1844,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,0825,0823,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,1245,1242,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,1350,1349,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,1505,1509,4.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,1640,1637,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,BWI,1825,1824,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,CLE,1010,1000,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,CLT,0815,0804,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,CLT,1150,1141,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,CLT,1910,1947,37.00,2,0.00,0.00,0.00,0.00,0.00,32.00
9/1/2013 12:00:00 AM,BUF,DTW,1010,1001,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,DTW,1530,1619,49.00,3,0.00,0.00,0.00,0.00,0.00,26.00
9/1/2013 12:00:00 AM,BUF,FLL,0830,0825,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,IAD,1010,1000,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,IAD,2000,1950,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,0638,0634,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,0823,0816,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,0949,0942,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,1230,1224,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,1428,1421,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,1437,1429,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,1630,1627,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,1903,1902,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,JFK,2053,2044,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,LAS,0745,0741,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,LAS,1635,1632,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MCO,0800,0751,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MCO,0850,0844,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MCO,1505,1503,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MCO,1511,1516,5.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MDW,1110,1105,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MDW,1430,1428,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MDW,1810,1811,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,MSP,0855,0844,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,0610,0605,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,0700,0701,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,0935,0925,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,1200,1201,1.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,1340,1330,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,1350,1345,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,1605,1600,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,ORD,1623,1725,62.00,4,0.00,4.00,0.00,14.00,0.00,58.00
9/1/2013 12:00:00 AM,BUF,ORD,2010,2005,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,PHX,0910,0914,4.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,TPA,0730,0725,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUF,TPA,1715,1708,0.00,-1,0.00,,,,,
9/1/2013 12:00:00 AM,BUR,JFK,2153,0033,160.00,10,0.00,0.00,0.00,12.00,0.00,160.00
9/1/2013 12:00:00 AM,BWI,ALB,1255,1255,0.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BWI,ALB,1645,1648,3.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BWI,ALB,1950,1959,9.00,0,0.00,,,,,
9/1/2013 12:00:00 AM,BWI,ALB,2150,2259,69.00,4,0.00,0.00,0.00,0.00,0.00,60.00
9/1/2013 12:00:00 AM,BWI,BUF,0940,0937,0.00,-1,0.00,,,,,
